time_elapsed,num_cars,avg_speed,avg_density,lane_distribution,avg_num_cars_per_lane,happiness_factor,avg_time_to_exit
105,115,2.1739130434782608,1.15,[22, 23, 25, 15, 30],23.0,3.7130434782608694,41.719412724306686
106,113,2.1238938053097347,1.13,[22, 23, 25, 14, 29],22.6,3.4690265486725664,41.72186495176849
107,113,2.1415929203539825,1.13,[21, 23, 25, 15, 29],22.6,3.3628318584070795,41.72496025437202
108,114,2.0526315789473686,1.14,[22, 23, 26, 14, 29],22.8,3.3421052631578947,41.725705329153605
109,114,2.06140350877193,1.14,[22, 23, 25, 14, 30],22.8,3.1842105263157894,41.73684210526316
110,115,2.034782608695652,1.15,[22, 24, 25, 14, 30],23.0,3.0608695652173914,41.74390243902439
111,114,2.0789473684210527,1.14,[22, 24, 26, 13, 29],22.8,2.9473684210526314,41.76461769115442
112,116,2.0689655172413794,1.16,[23, 24, 26, 14, 29],23.2,2.939655172413793,41.780559646539025
113,116,2.1293103448275863,1.16,[23, 24, 27, 13, 29],23.2,2.913793103448276,41.79565217391304
114,119,2.176470588235294,1.19,[23, 25, 28, 14, 29],23.8,2.9159663865546217,41.7977207977208
115,119,2.19327731092437,1.19,[24, 24, 28, 14, 29],23.8,2.7394957983193278,41.826573426573425
116,119,2.1176470588235294,1.19,[24, 24, 28, 15, 28],23.8,2.6134453781512605,41.84710743801653
117,120,2.1166666666666667,1.2,[25, 24, 28, 15, 28],24.0,2.525,41.89959294436906
118,119,2.1176470588235294,1.19,[25, 23, 27, 16, 28],23.8,2.3361344537815127,41.95850066934404
119,120,2.1166666666666667,1.2,[26, 24, 28, 15, 27],24.0,2.25,42.04095112285337
120,119,2.100840336134454,1.19,[25, 23, 28, 15, 28],23.8,2.0588235294117645,42.111111111111114
